Date,AwayTeam,HomeTeam,A_SP_Hand,H_SP_Hand
25-05-2019,Miami Marlins,Washington Nationals,R,L
26-05-2019,Miami Marlins,Washington Nationals,L,R
27-05-2019,Miami Marlins,Washington Nationals,R,R
04-06-2019,Chicago White Sox,Washington Nationals,R,R
05-06-2019,Chicago White Sox,Washington Nationals,R,R
13-06-2019,Arizona Diamondbacks,Washington Nationals,R,R
14-06-2019,Arizona Diamondbacks,Washington Nationals,L,R
15-06-2019,Arizona Diamondbacks,Washington Nationals,R,R
16-06-2019,Arizona Diamondbacks,Washington Nationals,R,R
20-06-2019,Philadelphia Phillies,Washington Nationals,R,R
21-06-2019,Atlanta Braves,Washington Nationals,L,R
22-06-2019,Atlanta Braves,Washington Nationals,R,R
23-06-2019,Atlanta Braves,Washington Nationals,R,R
02-07-2019,Miami Marlins,Washington Nationals,R,L
03-07-2019,Miami Marlins,Washington Nationals,R,R
04-07-2019,Miami Marlins,Washington Nationals,R,R
05-07-2019,Kansas City Royals,Washington Nationals,R,R
06-07-2019,Kansas City Royals,Washington Nationals,R,R
07-07-2019,Kansas City Royals,Washington Nationals,R,L
23-07-2019,Colorado Rockies,Washington Nationals,R,R
25-07-2019,Colorado Rockies,Washington Nationals,R,R
26-07-2019,Los Angeles Dodgers,Washington Nationals,L,R
27-07-2019,Los Angeles Dodgers,Washington Nationals,L,L
28-07-2019,Los Angeles Dodgers,Washington Nationals,R,R
29-07-2019,Atlanta Braves,Washington Nationals,L,L
30-07-2019,Atlanta Braves,Washington Nationals,R,R
31-07-2019,Atlanta Braves,Washington Nationals,R,R
12-08-2019,Cincinnati Reds,Washington Nationals,R,R
13-08-2019,Cincinnati Reds,Washington Nationals,L,R
14-08-2019,Cincinnati Reds,Washington Nationals,R,R
16-08-2019,Milwaukee Brewers,Washington Nationals,R,L
17-08-2019,Milwaukee Brewers,Washington Nationals,R,R
18-08-2019,Milwaukee Brewers,Washington Nationals,R,R
27-08-2019,Baltimore Orioles,Washington Nationals,R,L
28-08-2019,Baltimore Orioles,Washington Nationals,R,R
30-08-2019,Miami Marlins,Washington Nationals,R,R
31-08-2019,Miami Marlins,Washington Nationals,R,R
01-09-2019,Miami Marlins,Washington Nationals,L,L
02-09-2019,New York Mets,Washington Nationals,R,R
03-09-2019,New York Mets,Washington Nationals,R,R
04-09-2019,New York Mets,Washington Nationals,R,R
13-09-2019,Atlanta Braves,Washington Nationals,R,R
14-09-2019,Atlanta Braves,Washington Nationals,R,R
15-09-2019,Atlanta Braves,Washington Nationals,L,R
23-09-2019,Philadelphia Phillies,Washington Nationals,R,L
25-09-2019,Philadelphia Phillies,Washington Nationals,L,R
26-09-2019,Philadelphia Phillies,Washington Nationals,L,R
27-09-2019,Cleveland Indians,Washington Nationals,R,R
28-09-2019,Cleveland Indians,Washington Nationals,R,L
29-09-2019,Cleveland Indians,Washington Nationals,R,R
01-10-2019,Milwaukee Brewers,Washington Nationals,R,R
06-10-2019,Los Angeles Dodgers,Washington Nationals,L,R
07-10-2019,Los Angeles Dodgers,Washington Nationals,L,R
14-10-2019,St. Louis Cardinals,Washington Nationals,R,R
15-10-2019,St. Louis Cardinals,Washington Nationals,R,L
25-10-2019,Houston Astros,Washington Nationals,R,R
26-10-2019,Houston Astros,Washington Nationals,R,L
27-10-2019,Houston Astros,Washington Nationals,R,R
