Date,AwayTeam,HomeTeam,A_SP_Hand,H_SP_Hand
04-05-2018,Philadelphia Phillies,Washington Nationals,R,L
05-05-2018,Philadelphia Phillies,Washington Nationals,R,R
06-05-2018,Philadelphia Phillies,Washington Nationals,R,R
15-05-2018,New York Yankees,Washington Nationals,R,L
20-05-2018,Los Angeles Dodgers,Washington Nationals,L,R
21-05-2018,San Diego Padres,Washington Nationals,L,L
22-05-2018,San Diego Padres,Washington Nationals,L,R
23-05-2018,San Diego Padres,Washington Nationals,R,R
05-06-2018,Tampa Bay Rays,Washington Nationals,R,R
06-06-2018,Tampa Bay Rays,Washington Nationals,L,R
08-06-2018,San Francisco Giants,Washington Nationals,L,R
09-06-2018,San Francisco Giants,Washington Nationals,R,L
10-06-2018,San Francisco Giants,Washington Nationals,L,R
18-06-2018,New York Yankees,Washington Nationals,R,R
19-06-2018,Baltimore Orioles,Washington Nationals,R,R
20-06-2018,Baltimore Orioles,Washington Nationals,R,L
21-06-2018,Baltimore Orioles,Washington Nationals,R,R
22-06-2018,Philadelphia Phillies,Washington Nationals,R,R
23-06-2018,Philadelphia Phillies,Washington Nationals,R,R
24-06-2018,Philadelphia Phillies,Washington Nationals,R,R
02-07-2018,Boston Red Sox,Washington Nationals,R,R
03-07-2018,Boston Red Sox,Washington Nationals,L,R
04-07-2018,Boston Red Sox,Washington Nationals,L,R
05-07-2018,Miami Marlins,Washington Nationals,R,R
06-07-2018,Miami Marlins,Washington Nationals,R,L
07-07-2018,Miami Marlins,Washington Nationals,L,R
08-07-2018,Miami Marlins,Washington Nationals,R,R
20-07-2018,Atlanta Braves,Washington Nationals,R,R
22-07-2018,Atlanta Braves,Washington Nationals,R,R
31-07-2018,New York Mets,Washington Nationals,L,R
01-08-2018,New York Mets,Washington Nationals,R,L
02-08-2018,Cincinnati Reds,Washington Nationals,R,R
05-08-2018,Cincinnati Reds,Washington Nationals,R,R
08-08-2018,Atlanta Braves,Washington Nationals,R,L
09-08-2018,Atlanta Braves,Washington Nationals,R,L
17-08-2018,Miami Marlins,Washington Nationals,R,R
18-08-2018,Miami Marlins,Washington Nationals,L,R
19-08-2018,Miami Marlins,Washington Nationals,R,L
21-08-2018,Philadelphia Phillies,Washington Nationals,R,R
22-08-2018,Philadelphia Phillies,Washington Nationals,R,R
23-08-2018,Philadelphia Phillies,Washington Nationals,R,R
31-08-2018,Milwaukee Brewers,Washington Nationals,R,R
01-09-2018,Milwaukee Brewers,Washington Nationals,R,R
02-09-2018,Milwaukee Brewers,Washington Nationals,R,R
03-09-2018,St. Louis Cardinals,Washington Nationals,R,R
04-09-2018,St. Louis Cardinals,Washington Nationals,R,R
05-09-2018,St. Louis Cardinals,Washington Nationals,R,R
06-09-2018,Chicago Cubs,Washington Nationals,R,R
13-09-2018,Chicago Cubs,Washington Nationals,L,R
20-09-2018,New York Mets,Washington Nationals,L,R
21-09-2018,New York Mets,Washington Nationals,R,R
22-09-2018,New York Mets,Washington Nationals,R,R
23-09-2018,New York Mets,Washington Nationals,L,R
24-09-2018,Miami Marlins,Washington Nationals,R,R
25-09-2018,Miami Marlins,Washington Nationals,R,R
26-09-2018,Miami Marlins,Washington Nationals,L,R
