Date,HomeOdds,OverUnder,AwayTeam,HomeTeam
15-09-2018,-150,8.5,Seattle Mariners,Los Angeles Angels
15-09-2018,-260,10,New York Mets,Boston Red Sox
15-09-2018,-178,8,Arizona Diamondbacks,Houston Astros
15-09-2018,-138,8,Texas Rangers,San Diego Padres
16-09-2018,-215,8.5,Miami Marlins,Philadelphia Phillies
16-09-2018,-131,9,Washington Nationals,Atlanta Braves
16-09-2018,-168,8,Pittsburgh Pirates,Milwaukee Brewers
16-09-2018,136,8.5,Los Angeles Dodgers,St. Louis Cardinals
16-09-2018,-153,8,Cincinnati Reds,Chicago Cubs
16-09-2018,115,7.5,Colorado Rockies,San Francisco Giants
16-09-2018,109,9,Chicago White Sox,Baltimore Orioles
16-09-2018,-220,10,Toronto Blue Jays,New York Yankees
16-09-2018,260,7.5,Oakland Athletics,Tampa Bay Rays
16-09-2018,-190,8,Detroit Tigers,Cleveland Indians
16-09-2018,-105,8.5,Minnesota Twins,Kansas City Royals
16-09-2018,107,8.5,Seattle Mariners,Los Angeles Angels
16-09-2018,-195,7,Arizona Diamondbacks,Houston Astros
16-09-2018,112,8.5,Texas Rangers,San Diego Padres
16-09-2018,-178,7,New York Mets,Boston Red Sox
17-09-2018,-155,7.5,New York Mets,Philadelphia Phillies
17-09-2018,145,8.5,Washington Nationals,Miami Marlins
17-09-2018,-142,8,St. Louis Cardinals,Atlanta Braves
17-09-2018,-192,9,Cincinnati Reds,Milwaukee Brewers
17-09-2018,-143,7.5,Chicago Cubs,Arizona Diamondbacks
17-09-2018,-111,7.5,San Francisco Giants,San Diego Padres
17-09-2018,-157,7.5,Colorado Rockies,Los Angeles Dodgers
17-09-2018,116,9.5,Toronto Blue Jays,Baltimore Orioles
17-09-2018,108,9,Minnesota Twins,Detroit Tigers
17-09-2018,127,10.5,Tampa Bay Rays,Texas Rangers
17-09-2018,-155,9,Seattle Mariners,Houston Astros
17-09-2018,-170,7,Kansas City Royals,Pittsburgh Pirates
18-09-2018,-190,7.5,New York Mets,Philadelphia Phillies
18-09-2018,205,7.5,Washington Nationals,Miami Marlins
18-09-2018,-126,9,St. Louis Cardinals,Atlanta Braves
18-09-2018,-205,9,Cincinnati Reds,Milwaukee Brewers
18-09-2018,-113,8.5,Chicago Cubs,Arizona Diamondbacks
18-09-2018,-185,7,San Francisco Giants,San Diego Padres
18-09-2018,-225,7,Colorado Rockies,Los Angeles Dodgers
18-09-2018,-167,9,Boston Red Sox,New York Yankees
18-09-2018,106,9,Toronto Blue Jays,Baltimore Orioles
18-09-2018,-102,8.5,Minnesota Twins,Detroit Tigers
18-09-2018,-290,8,Chicago White Sox,Cleveland Indians
18-09-2018,177,9,Tampa Bay Rays,Texas Rangers
18-09-2018,-167,8.5,Seattle Mariners,Houston Astros
18-09-2018,-143,8,Los Angeles Angels,Oakland Athletics
18-09-2018,-226,7.5,Kansas City Royals,Pittsburgh Pirates
19-09-2018,106,8.5,St. Louis Cardinals,Atlanta Braves
19-09-2018,109,8,New York Mets,Philadelphia Phillies
19-09-2018,-165,8.5,Cincinnati Reds,Milwaukee Brewers
19-09-2018,-165,7,San Francisco Giants,San Diego Padres
19-09-2018,140,7.5,Chicago Cubs,Arizona Diamondbacks
19-09-2018,-215,7,Colorado Rockies,Los Angeles Dodgers
19-09-2018,103,9,Minnesota Twins,Detroit Tigers
19-09-2018,135,9.5,Tampa Bay Rays,Texas Rangers
19-09-2018,111,9.5,Toronto Blue Jays,Baltimore Orioles
19-09-2018,-160,8.5,Boston Red Sox,New York Yankees
19-09-2018,-370,9,Chicago White Sox,Cleveland Indians
19-09-2018,-199,8.5,Seattle Mariners,Houston Astros
19-09-2018,-145,8,Los Angeles Angels,Oakland Athletics
19-09-2018,-226,8,Kansas City Royals,Pittsburgh Pirates
20-09-2018,-295,8,New York Mets,Washington Nationals
20-09-2018,119,8,Cincinnati Reds,Miami Marlins
20-09-2018,-143,9,Philadelphia Phillies,Atlanta Braves
20-09-2018,-129,8.5,Los Angeles Angels,Oakland Athletics
20-09-2018,-153,8.5,Boston Red Sox,New York Yankees
20-09-2018,138,8.5,Tampa Bay Rays,Toronto Blue Jays
20-09-2018,-215,10.5,Chicago White Sox,Cleveland Indians
20-09-2018,-142,8,Kansas City Royals,Detroit Tigers
21-09-2018,150,8,New York Mets,Washington Nationals
21-09-2018,123,8,Milwaukee Brewers,Pittsburgh Pirates
21-09-2018,123,7.5,Cincinnati Reds,Miami Marlins
21-09-2018,-122,9,Philadelphia Phillies,Atlanta Braves
21-09-2018,-176,7.5,San Francisco Giants,St. Louis Cardinals
21-09-2018,-118,7,Colorado Rockies,Arizona Diamondbacks
21-09-2018,-270,8,San Diego Padres,Los Angeles Dodgers
21-09-2018,-333,9,Baltimore Orioles,New York Yankees
21-09-2018,137,8.5,Tampa Bay Rays,Toronto Blue Jays
21-09-2018,-155,7,Boston Red Sox,Cleveland Indians
21-09-2018,-105,8.5,Kansas City Royals,Detroit Tigers
21-09-2018,108,10.5,Seattle Mariners,Texas Rangers
21-09-2018,-195,7.5,Los Angeles Angels,Houston Astros
21-09-2018,-178,7.5,Minnesota Twins,Oakland Athletics
21-09-2018,170,9,Chicago Cubs,Chicago White Sox
22-09-2018,-146,9.5,New York Mets,Washington Nationals
22-09-2018,109,7.5,Milwaukee Brewers,Pittsburgh Pirates
22-09-2018,105,7.5,Cincinnati Reds,Miami Marlins
22-09-2018,-155,8.5,Philadelphia Phillies,Atlanta Braves
22-09-2018,-179,7.5,San Francisco Giants,St. Louis Cardinals
22-09-2018,-178,8,Colorado Rockies,Arizona Diamondbacks
22-09-2018,-325,8.5,San Diego Padres,Los Angeles Dodgers
22-09-2018,-327,10,Baltimore Orioles,New York Yankees
22-09-2018,136,8.5,Tampa Bay Rays,Toronto Blue Jays
22-09-2018,188,100,Kansas City Royals,Detroit Tigers
22-09-2018,-283,7.5,Los Angeles Angels,Houston Astros
22-09-2018,-149,8.5,Boston Red Sox,Cleveland Indians
22-09-2018,-109,9.5,Seattle Mariners,Texas Rangers
22-09-2018,-252,8.5,Minnesota Twins,Oakland Athletics
22-09-2018,175,9,Chicago Cubs,Chicago White Sox
23-09-2018,111,7.5,Cincinnati Reds,Miami Marlins
23-09-2018,141,8,Milwaukee Brewers,Pittsburgh Pirates
23-09-2018,140,7.5,Philadelphia Phillies,Atlanta Braves
23-09-2018,-126,8.5,New York Mets,Washington Nationals
23-09-2018,-200,7.5,San Francisco Giants,St. Louis Cardinals
23-09-2018,-230,7.5,San Diego Padres,Los Angeles Dodgers
23-09-2018,-107,8,Colorado Rockies,Arizona Diamondbacks
23-09-2018,-305,8.5,Baltimore Orioles,New York Yankees
23-09-2018,165,7.5,Tampa Bay Rays,Toronto Blue Jays
23-09-2018,107,9,Boston Red Sox,Cleveland Indians
23-09-2018,-120,8,Kansas City Royals,Detroit Tigers
23-09-2018,-210,8,Los Angeles Angels,Houston Astros
23-09-2018,119,10,Seattle Mariners,Texas Rangers
23-09-2018,-185,8.5,Minnesota Twins,Oakland Athletics
23-09-2018,170,8,Chicago Cubs,Chicago White Sox
24-09-2018,-271,7.5,Miami Marlins,Washington Nationals
24-09-2018,-159,8,Pittsburgh Pirates,Chicago Cubs
24-09-2018,-142,8,Milwaukee Brewers,St. Louis Cardinals
24-09-2018,-177,10.5,Philadelphia Phillies,Colorado Rockies
24-09-2018,176,7.5,Los Angeles Dodgers,Arizona Diamondbacks
24-09-2018,-140,7.5,San Diego Padres,San Francisco Giants
24-09-2018,163,9,Houston Astros,Toronto Blue Jays
24-09-2018,113,8,New York Yankees,Tampa Bay Rays
24-09-2018,-250,8,Baltimore Orioles,Boston Red Sox
24-09-2018,180,7.5,Cleveland Indians,Chicago White Sox
24-09-2018,-145,8.5,Texas Rangers,Los Angeles Angels
24-09-2018,-160,7.5,Oakland Athletics,Seattle Mariners
25-09-2018,-385,7.5,Miami Marlins,Washington Nationals
25-09-2018,-145,7.5,Atlanta Braves,New York Mets
25-09-2018,-172,9,Pittsburgh Pirates,Chicago Cubs
25-09-2018,-109,8.5,Milwaukee Brewers,St. Louis Cardinals
25-09-2018,-153,11,Philadelphia Phillies,Colorado Rockies
25-09-2018,194,9,Los Angeles Dodgers,Arizona Diamondbacks
25-09-2018,-105,7,San Diego Padres,San Francisco Giants
25-09-2018,165,9,Houston Astros,Toronto Blue Jays
25-09-2018,170,8,New York Yankees,Tampa Bay Rays
25-09-2018,-143,8.5,Detroit Tigers,Minnesota Twins
25-09-2018,193,9,Cleveland Indians,Chicago White Sox
25-09-2018,-160,9,Texas Rangers,Los Angeles Angels
25-09-2018,-107,8,Oakland Athletics,Seattle Mariners
25-09-2018,-155,9,Kansas City Royals,Cincinnati Reds
26-09-2018,-181,9,Miami Marlins,Washington Nationals
26-09-2018,-168,7,Atlanta Braves,New York Mets
26-09-2018,-101,8.5,Milwaukee Brewers,St. Louis Cardinals
26-09-2018,-190,8.5,Pittsburgh Pirates,Chicago Cubs
26-09-2018,-205,9.5,Philadelphia Phillies,Colorado Rockies
26-09-2018,114,8,Los Angeles Dodgers,Arizona Diamondbacks
26-09-2018,-105,7.5,San Diego Padres,San Francisco Giants
26-09-2018,100,8,Houston Astros,Toronto Blue Jays
26-09-2018,153,7,New York Yankees,Tampa Bay Rays
26-09-2018,-350,8,Baltimore Orioles,Boston Red Sox
26-09-2018,165,9,Cleveland Indians,Chicago White Sox
26-09-2018,-140,8,Detroit Tigers,Minnesota Twins
26-09-2018,-175,9,Texas Rangers,Los Angeles Angels
26-09-2018,-101,8.5,Oakland Athletics,Seattle Mariners
26-09-2018,-165,9,Kansas City Royals,Cincinnati Reds
26-09-2018,-320,9,Baltimore Orioles,Boston Red Sox
27-09-2018,-180,11,Philadelphia Phillies,Colorado Rockies
27-09-2018,111,8,Atlanta Braves,New York Mets
27-09-2018,-170,9,Pittsburgh Pirates,Chicago Cubs
27-09-2018,132,8,New York Yankees,Tampa Bay Rays
27-09-2018,-131,8.5,Detroit Tigers,Minnesota Twins
27-09-2018,121,9,Cleveland Indians,Kansas City Royals
27-09-2018,-195,9,Texas Rangers,Seattle Mariners
28-09-2018,-148,8,St. Louis Cardinals,Chicago Cubs
28-09-2018,-131,9,Pittsburgh Pirates,Cincinnati Reds
28-09-2018,127,8.5,Atlanta Braves,Philadelphia Phillies
28-09-2018,-135,7.5,Miami Marlins,New York Mets
28-09-2018,-212,10.5,Washington Nationals,Colorado Rockies
28-09-2018,140,7,Arizona Diamondbacks,San Diego Padres
28-09-2018,170,7,Los Angeles Dodgers,San Francisco Giants
28-09-2018,-169,8,Chicago White Sox,Minnesota Twins
28-09-2018,232,8.5,Houston Astros,Baltimore Orioles
28-09-2018,140,9.5,New York Yankees,Boston Red Sox
28-09-2018,-170,7.5,Toronto Blue Jays,Tampa Bay Rays
28-09-2018,-137,9,Chicago White Sox,Minnesota Twins
28-09-2018,170,8,Cleveland Indians,Kansas City Royals
28-09-2018,109,9,Oakland Athletics,Los Angeles Angels
28-09-2018,-165,8.5,Texas Rangers,Seattle Mariners
28-09-2018,-267,8,Detroit Tigers,Milwaukee Brewers
29-09-2018,-145,8,St. Louis Cardinals,Chicago Cubs
29-09-2018,230,7,Los Angeles Dodgers,San Francisco Giants
29-09-2018,120,8.5,Pittsburgh Pirates,Cincinnati Reds
29-09-2018,-142,7.5,Atlanta Braves,Philadelphia Phillies
29-09-2018,-165,7.5,Miami Marlins,New York Mets
29-09-2018,-109,10,Washington Nationals,Colorado Rockies
29-09-2018,116,8,Arizona Diamondbacks,San Diego Padres
29-09-2018,-231,7,Toronto Blue Jays,Tampa Bay Rays
29-09-2018,230,8,Houston Astros,Baltimore Orioles
29-09-2018,-162,9.5,New York Yankees,Boston Red Sox
29-09-2018,-140,8,Chicago White Sox,Minnesota Twins
29-09-2018,205,7.5,Cleveland Indians,Kansas City Royals
29-09-2018,-109,8.5,Oakland Athletics,Los Angeles Angels
29-09-2018,-220,8,Texas Rangers,Seattle Mariners
29-09-2018,-254,8.5,Detroit Tigers,Milwaukee Brewers
29-09-2018,200,8.5,Houston Astros,Baltimore Orioles
30-09-2018,130,8.5,Atlanta Braves,Philadelphia Phillies
30-09-2018,195,7.5,Los Angeles Dodgers,San Francisco Giants
30-09-2018,105,7.5,Arizona Diamondbacks,San Diego Padres
30-09-2018,-124,9.5,Pittsburgh Pirates,Cincinnati Reds
30-09-2018,-182,11.5,Washington Nationals,Colorado Rockies
30-09-2018,-260,7,Miami Marlins,New York Mets
30-09-2018,-160,8.5,St. Louis Cardinals,Chicago Cubs
30-09-2018,200,9,Houston Astros,Baltimore Orioles
30-09-2018,-135,9,New York Yankees,Boston Red Sox
30-09-2018,-108,9,Oakland Athletics,Los Angeles Angels
30-09-2018,-160,9,Texas Rangers,Seattle Mariners
30-09-2018,-161,8,Toronto Blue Jays,Tampa Bay Rays
30-09-2018,-132,9,Chicago White Sox,Minnesota Twins
30-09-2018,200,8.5,Cleveland Indians,Kansas City Royals
30-09-2018,-285,9,Detroit Tigers,Milwaukee Brewers
01-10-2018,-122,8,Milwaukee Brewers,Chicago Cubs
01-10-2018,-170,7,Colorado Rockies,Los Angeles Dodgers
02-10-2018,-143,8,Colorado Rockies,Chicago Cubs
03-10-2018,-196,8.5,Oakland Athletics,New York Yankees
04-10-2018,-176,8.5,Colorado Rockies,Milwaukee Brewers
04-10-2018,-175,7,Atlanta Braves,Los Angeles Dodgers
05-10-2018,-165,8,New York Yankees,Boston Red Sox
05-10-2018,-135,6.5,Cleveland Indians,Houston Astros
05-10-2018,-164,8.5,Colorado Rockies,Milwaukee Brewers
05-10-2018,-255,7,Atlanta Braves,Los Angeles Dodgers
06-10-2018,-121,7.5,Cleveland Indians,Houston Astros
06-10-2018,111,8.5,New York Yankees,Boston Red Sox
07-10-2018,-168,9.5,Milwaukee Brewers,Colorado Rockies
07-10-2018,138,7.5,Los Angeles Dodgers,Atlanta Braves
08-10-2018,-165,8,Boston Red Sox,New York Yankees
08-10-2018,-124,8.5,Houston Astros,Cleveland Indians
08-10-2018,137,8,Los Angeles Dodgers,Atlanta Braves
09-10-2018,-142,9,Boston Red Sox,New York Yankees
12-10-2018,116,7.5,Los Angeles Dodgers,Milwaukee Brewers
13-10-2018,-126,7,Houston Astros,Boston Red Sox
13-10-2018,113,8,Los Angeles Dodgers,Milwaukee Brewers
14-10-2018,111,8,Houston Astros,Boston Red Sox
15-10-2018,-176,7.5,Milwaukee Brewers,Los Angeles Dodgers
16-10-2018,-124,8,Boston Red Sox,Houston Astros
16-10-2018,-153,7.5,Milwaukee Brewers,Los Angeles Dodgers
17-10-2018,-180,7,Milwaukee Brewers,Los Angeles Dodgers
17-10-2018,-155,8,Boston Red Sox,Houston Astros
18-10-2018,-184,8,Boston Red Sox,Houston Astros
19-10-2018,102,7.5,Los Angeles Dodgers,Milwaukee Brewers
20-10-2018,-105,7,Los Angeles Dodgers,Milwaukee Brewers
23-10-2018,-178,7.5,Los Angeles Dodgers,Boston Red Sox
24-10-2018,-140,8.5,Los Angeles Dodgers,Boston Red Sox
26-10-2018,-175,7.5,Boston Red Sox,Los Angeles Dodgers
27-10-2018,-140,8.5,Boston Red Sox,Los Angeles Dodgers
28-10-2018,-145,7.5,Boston Red Sox,Los Angeles Dodgers
